CTY_CD,CTY_NM,TIME_CD,FORN_GB,M_10_CNT,M_15_CNT,M_20_CNT,M_25_CNT,M_30_CNT,M_35_CNT,M_40_CNT,M_45_CNT,M_50_CNT,M_55_CNT,M_60_CNT,M_65_CNT,M_70_CNT,F_10_CNT,F_15_CNT,F_20_CNT,F_25_CNT,F_30_CNT,F_35_CNT,F_40_CNT,F_45_CNT,F_50_CNT,F_55_CNT,F_60_CNT,F_65_CNT,F_70_CNT,ETL_YMD
41171,안양시 만안구,9,외국인,1.69,8.45,25.35,35.62,44.0,77.92,33.87,62.5,61.01,76.23,38.91,34.01,11.8,0.0,3.37,20.3,23.87,49.09,59.47,21.93,37.21,45.72,64.37,35.54,26.99,11.86,20220618
41171,안양시 만안구,10,내국인,871.33,929.34,1689.43,2175.76,1907.48,1826.53,1998.8,1953.84,2546.65,2350.18,2721.83,1906.68,1097.84,790.13,841.75,1325.11,1594.75,1753.39,1566.47,1767.41,1672.18,2363.36,2542.15,2579.88,1651.44,1012.33,20220618
41171,안양시 만안구,10,외국인,1.69,8.45,23.64,49.31,71.05,96.67,45.68,57.65,59.29,84.7,45.77,33.95,13.47,0.0,5.06,27.03,27.19,67.76,57.66,40.54,40.72,28.68,77.96,37.25,33.72,13.55,20220618
41171,안양시 만안구,11,내국인,902.97,995.27,1772.1,2360.7,2119.51,2022.64,2225.05,2119.87,2785.84,2722.76,3080.87,2187.48,1191.71,863.33,870.67,1472.82,1781.81,1834.8,1665.41,1886.34,1908.35,2704.94,2818.19,2946.78,1916.28,1179.39,20220618
41171,안양시 만안구,11,외국인,1.69,8.43,27.08,51.14,67.7,98.46,45.75,81.48,52.68,86.2,47.37,32.28,15.2,1.68,8.57,45.72,37.37,77.96,57.8,43.97,56.13,30.41,86.56,39.05,35.4,10.18,20220618
41171,안양시 만안구,12,내국인,997.44,1170.5,1965.52,2553.5,2309.97,2119.86,2412.67,2204.82,2960.22,2910.86,3345.14,2276.94,1280.66,984.61,988.86,1608.47,1912.2,1867.65,1784.63,2013.73,2169.27,3001.51,3025.7,3199.31,2036.94,1271.07,20220618
41171,안양시 만안구,12,외국인,1.69,11.95,39.01,54.74,83.11,93.04,62.86,66.23,54.31,91.28,45.66,40.77,18.52,0.0,10.25,35.78,39.19,91.44,96.46,47.47,46.1,47.3,84.97,37.31,30.35,18.68,20220618
41171,안양시 만안구,13,내국인,1116.89,1318.97,2155.28,2535.14,2152.83,2126.69,2424.51,2115.7,3008.61,3011.94,3387.34,2175.8,1315.12,1107.01,1122.23,1679.39,1989.92,2010.82,1939.39,2095.55,2078.71,3264.67,3030.14,3187.42,2114.07,1242.57,20220618
41171,안양시 만안구,13,외국인,0.0,5.06,35.6,56.48,67.84,81.24,62.8,62.92,64.5,76.27,40.59,35.68,18.56,0.0,3.45,39.11,40.79,86.44,86.38,40.71,50.9,55.66,72.94,47.5,33.79,13.61,20220618
41171,안양시 만안구,14,내국인,1226.21,1277.02,2199.45,2636.13,2083.62,2024.72,2353.41,2146.62,2928.96,2982.34,3299.19,2101.55,1252.48,1091.15,1219.42,1733.0,2054.2,1991.7,1833.16,2163.38,2100.1,3055.26,2940.86,3085.88,2088.21,1157.37,20220618
41171,안양시 만안구,14,외국인,1.68,5.13,33.83,51.29,59.5,81.29,62.83,52.72,64.61,70.99,38.94,23.74,18.53,1.68,3.45,37.48,39.09,91.63,84.56,49.29,47.41,52.31,77.98,44.08,32.1,11.93,20220618
41171,안양시 만안구,15,내국인,1266.17,1334.39,2232.15,2755.22,2128.72,2064.19,2385.12,2235.57,3175.4,3133.69,3201.72,2064.29,1311.48,1199.84,1258.51,1813.91,2142.05,1929.25,1826.89,2159.01,2118.34,3061.62,3002.42,2979.96,2008.63,1193.69,20220618
41171,안양시 만안구,15,외국인,0.0,8.45,37.29,52.88,62.87,88.18,57.74,44.24,64.52,82.79,47.55,30.57,20.22,0.0,1.69,38.88,47.49,93.29,64.31,45.73,40.66,37.16,79.33,49.1,35.48,18.67,20220618
41171,안양시 만안구,16,내국인,1240.73,1360.66,2353.06,2819.52,2187.22,2107.02,2342.62,2306.42,3140.25,3116.48,3254.19,1961.29,1239.17,1167.21,1161.0,1952.35,2264.9,1964.71,1891.37,2268.93,2124.32,3043.16,2751.41,2859.48,1806.48,1074.3,20220618
41171,안양시 만안구,3,내국인,456.7,703.38,1248.35,1677.19,1359.2,1071.55,1200.18,1068.3,1333.05,1310.37,1231.86,858.84,445.06,326.61,507.08,1088.17,1192.71,1074.9,901.92,1000.2,886.84,971.35,1050.6,1113.29,704.78,454.34,20220625
41171,안양시 만안구,3,외국인,0.0,1.69,10.14,20.29,30.41,35.67,35.49,21.98,33.97,37.17,16.88,15.17,5.14,0.0,0.0,13.59,28.66,30.42,38.95,20.25,10.17,23.65,25.34,15.19,16.93,3.38,20220625
41171,안양시 만안구,4,내국인,439.03,709.4,1169.53,1575.92,1336.25,1061.98,1096.21,1070.01,1267.73,1290.79,1289.49,854.64,467.61,323.39,489.52,994.3,1078.17,1004.13,880.96,946.12,899.72,1026.83,1084.51,1154.01,684.24,479.6,20220625
41171,안양시 만안구,4,외국인,0.0,1.69,10.17,20.28,33.78,35.6,38.86,28.77,37.37,40.67,18.61,18.53,3.37,0.0,0.0,13.58,25.31,33.84,35.6,20.24,10.17,15.18,30.4,18.65,15.17,1.69,20220625
41171,안양시 만안구,5,내국인,402.79,627.72,1133.25,1556.72,1333.04,1113.23,1133.89,1097.84,1450.9,1417.71,1389.31,963.22,552.4,315.11,486.28,963.11,1151.25,991.42,845.66,906.33,895.27,1153.73,1079.06,1259.25,782.12,527.85,20220625
41171,안양시 만안구,5,외국인,0.0,0.0,8.43,27.07,42.27,42.46,37.24,27.09,54.39,54.29,30.42,27.1,5.06,1.68,0.0,13.6,16.87,35.57,42.38,16.9,11.87,8.46,30.5,16.88,18.52,5.06,20220625
41171,안양시 만안구,6,내국인,453.38,591.4,1136.79,1599.93,1397.78,1154.04,1278.52,1237.26,1637.19,1572.9,1661.04,1204.27,664.71,311.05,515.3,965.0,1169.66,1081.58,950.23,1013.43,986.79,1375.79,1257.13,1424.13,935.82,594.44,20220625
41171,안양시 만안구,6,외국인,0.0,1.68,16.86,22.0,47.4,49.05,32.22,23.82,42.67,52.57,28.78,23.87,10.11,1.68,0.0,15.28,13.48,35.67,32.19,22.17,13.55,18.61,54.28,21.94,16.84,5.06,20220625
41171,안양시 만안구,7,내국인,494.69,632.77,1231.16,1730.55,1633.57,1269.73,1484.35,1401.27,1814.35,1808.56,1865.79,1369.54,743.21,331.15,525.33,1055.5,1281.44,1200.03,1038.17,1084.18,1192.75,1518.71,1450.82,1664.3,1093.02,605.27,20220625
41171,안양시 만안구,7,외국인,0.0,3.37,20.23,18.54,44.04,43.96,28.74,27.12,52.68,76.15,25.4,25.61,11.8,1.68,1.68,11.9,16.89,45.83,32.16,23.86,15.21,23.72,40.63,20.31,20.24,6.81,20220625
41171,안양시 만안구,8,내국인,581.94,767.78,1539.34,1841.96,1683.97,1428.86,1718.95,1580.43,2104.95,2009.59,2174.56,1541.41,787.82,470.85,564.65,1160.47,1384.35,1319.24,1277.05,1307.68,1341.71,1738.78,1794.25,1946.24,1218.73,758.24,20220625
41171,안양시 만안구,8,외국인,0.0,1.68,20.23,18.58,55.85,49.02,43.98,33.82,52.52,62.67,33.83,30.56,10.12,1.68,3.37,13.58,16.92,42.34,42.38,25.58,23.6,23.68,59.47,35.47,30.44,6.89,20220625
41171,안양시 만안구,9,내국인,710.97,938.8,1699.92,1995.92,1831.36,1631.54,1845.58,1786.27,2335.11,2232.1,2582.84,1797.56,976.92,605.29,613.91,1358.53,1591.38,1552.67,1490.26,1471.75,1550.86,2033.6,2112.23,2326.46,1448.35,1001.44,20220625
41171,안양시 만안구,9,외국인,0.0,1.68,11.79,28.99,61.31,64.58,49.15,42.16,50.82,52.57,43.93,32.23,11.8,0.0,5.13,17.03,27.18,45.61,49.07,35.68,28.73,47.35,62.75,47.47,38.8,6.81,20220625
41171,안양시 만안구,10,내국인,790.92,1072.35,1838.92,2159.62,1970.0,1867.54,2030.24,1913.45,2538.13,2414.49,2826.88,2023.18,1089.35,734.76,782.6,1489.12,1830.52,1754.88,1652.55,1844.72,1877.85,2333.87,2492.82,2733.99,1789.77,1127.3,20220625
41171,안양시 만안구,10,외국인,0.0,1.68,13.48,54.56,63.03,68.06,59.32,43.96,44.0,67.87,57.4,35.55,13.48,0.0,5.07,15.34,30.55,60.8,50.73,44.03,20.28,61.0,59.28,43.96,33.72,3.4,20220625
41171,안양시 만안구,13,F,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20250220
41171,안양시 만안구,11,내국인,1030.53,1109.42,1924.4,2376.22,2123.22,1940.92,2252.9,2084.71,2792.82,2755.97,3083.64,2212.3,1284.5,829.04,957.91,1661.82,1870.27,1854.21,1766.89,2075.04,2156.78,2562.01,2920.84,2939.2,1909.89,1280.73,20220625
41171,안양시 만안구,11,외국인,0.0,1.68,15.25,53.11,71.29,67.99,59.4,44.11,67.69,74.63,64.21,33.93,16.85,1.68,8.51,20.35,34.14,57.39,69.27,45.76,25.34,66.13,81.36,50.76,30.38,6.8,20220625
41171,안양시 만안구,12,내국인,1157.62,1199.97,2055.21,2622.73,2236.13,2130.6,2412.87,2189.43,3073.19,2957.32,3509.06,2334.98,1371.51,972.16,1064.27,1797.79,1933.82,2007.65,1906.74,2327.71,2278.74,2891.19,3253.17,3221.35,2085.28,1297.42,20220625
41171,안양시 만안구,12,외국인,0.0,1.68,20.44,44.66,69.63,61.25,62.78,32.2,49.15,76.35,52.4,33.91,15.24,1.68,11.91,23.76,39.06,54.04,81.07,52.76,25.51,62.96,87.92,37.22,38.86,5.06,20220625
41171,안양시 만안구,13,내국인,1076.1,1339.72,2134.2,2679.52,2252.55,2271.25,2376.37,2250.1,3165.07,3097.65,3462.8,2232.57,1388.1,1069.06,1144.69,1920.73,1917.92,2121.09,1972.18,2363.54,2422.35,3088.1,3324.93,3346.09,2083.76,1317.52,20220625
41171,안양시 만안구,13,외국인,0.0,5.12,20.36,25.62,82.96,54.26,59.41,50.96,59.48,79.6,47.39,40.71,18.64,0.0,13.58,28.73,44.28,64.2,82.97,59.35,42.34,59.39,71.11,52.45,45.54,5.06,20220625
41171,안양시 만안구,14,내국인,1125.36,1438.93,2189.94,2747.28,2360.88,2200.32,2415.51,2349.76,3131.29,3077.2,3453.74,2272.3,1359.57,1160.36,1204.15,1925.38,2007.3,1972.02,1979.24,2215.18,2327.52,3013.12,3116.08,3138.24,1976.23,1302.52,20220625
41171,안양시 만안구,14,외국인,0.0,8.57,23.65,42.52,61.08,82.98,69.61,54.29,51.04,70.99,50.82,50.89,16.94,1.68,10.21,42.3,62.91,65.84,72.83,59.39,45.73,68.2,81.14,49.06,38.78,6.83,20220625
41171,안양시 만안구,15,내국인,1214.58,1449.9,2353.46,2844.66,2316.97,2230.45,2504.1,2294.71,3141.64,2981.62,3164.1,2165.52,1321.51,1216.36,1216.68,2075.5,2091.66,2060.64,2013.9,2273.57,2333.14,3021.31,3055.37,2973.89,1971.74,1154.43,20220625
41171,안양시 만안구,15,외국인,0.0,11.92,27.16,44.22,71.22,86.52,67.68,59.29,66.24,72.76,59.25,35.65,11.82,1.68,6.82,33.75,72.9,69.27,57.44,59.29,49.19,61.29,65.78,57.57,38.77,5.07,20220625
41171,안양시 만안구,16,내국인,1196.89,1429.37,2296.18,2946.84,2473.15,2186.85,2498.08,2396.95,3108.81,2979.25,3296.16,2102.77,1288.47,1177.84,1216.42,2027.35,2225.39,2164.39,1955.44,2306.3,2358.83,2935.73,2959.89,2756.62,1990.36,1167.94,20220625
41171,안양시 만안구,16,외국인,0.0,3.39,27.01,37.32,86.28,86.32,64.33,59.46,64.46,77.86,62.59,33.93,18.61,1.68,5.07,40.49,65.95,65.96,62.67,62.59,44.18,62.49,64.12,61.11,40.5,13.5,20220625
41171,안양시 만안구,17,내국인,1131.26,1476.21,2321.97,2910.41,2569.5,2232.22,2456.72,2334.58,3184.64,3214.31,3494.29,2125.78,1184.7,1093.69,1231.88,2049.53,2353.61,2193.21,1960.08,2446.72,2325.36,2972.86,2813.4,2772.98,1926.37,1074.52,20220625
41171,안양시 만안구,17,외국인,0.0,1.71,37.17,40.78,86.36,104.89,47.43,54.24,83.03,83.0,55.87,42.3,22.04,1.68,8.43,27.04,74.48,66.02,67.77,64.33,62.74,79.65,54.12,66.07,37.07,13.49,20220625
41171,안양시 만안구,18,내국인,1122.97,1473.69,2422.09,3144.18,2683.24,2286.0,2515.15,2425.11,3254.14,3327.52,3451.62,2045.83,1140.16,1033.81,1246.75,2085.19,2333.19,2241.13,1966.93,2275.66,2297.53,3106.99,2774.13,2777.54,1804.43,999.4,20220625
41171,안양시 만안구,18,외국인,0.0,1.71,33.74,52.69,83.02,106.51,69.33,57.69,76.15,91.17,45.66,30.57,10.11,0.0,6.82,28.7,71.03,86.46,62.57,40.58,42.35,67.91,57.45,69.39,33.73,13.49,20220625
41171,안양시 만안구,19,내국인,1143.99,1588.69,2755.96,3262.24,2857.98,2367.35,2548.98,2576.28,3208.11,3336.85,3475.73,2036.67,1068.74,999.33,1311.68,2321.87,2475.66,2366.44,1967.46,2298.68,2247.13,2993.98,2692.77,2723.76,1747.88,938.47,20220625
41171,안양시 만안구,19,외국인,0.0,6.76,21.93,59.41,84.74,94.86,66.0,61.02,81.27,74.45,54.11,38.92,6.73,0.0,11.93,21.95,59.18,98.31,52.59,45.81,28.77,60.99,55.7,62.74,42.14,10.18,20220625
41171,안양시 만안구,20,내국인,1053.78,1507.39,2783.81,3262.51,2854.38,2339.43,2526.81,2432.38,3091.68,3024.51,3046.31,1895.22,974.13,930.21,1351.35,2301.06,2553.84,2375.23,1839.7,2278.0,2132.19,2822.23,2484.1,2432.26,1524.19,827.19,20220625
41171,안양시 만안구,20,외국인,1.71,5.07,32.02,54.26,101.54,81.28,67.69,59.4,72.81,81.28,49.05,33.93,6.73,0.0,6.86,18.57,72.83,81.25,47.42,37.27,20.35,81.29,54.05,50.74,38.78,11.86,20220625
41171,안양시 만안구,21,내국인,856.41,1414.14,2514.67,3122.94,2761.65,2143.31,2255.41,2186.27,2786.51,2665.03,2701.09,1625.6,860.73,845.68,1329.74,2088.48,2428.5,2142.35,1760.71,1914.96,1946.09,2391.95,2228.58,2209.39,1362.21,713.97,20220625
41171,안양시 만안구,21,외국인,1.71,6.76,30.35,69.62,89.64,69.46,64.3,37.31,47.42,82.97,40.59,33.93,8.43,0.0,6.88,30.49,73.03,60.92,45.66,28.85,11.87,57.51,62.59,50.56,37.09,13.47,20220625
41171,안양시 만안구,22,내국인,740.89,1343.78,2289.04,3068.16,2514.89,2029.75,2110.41,1902.62,2461.09,2266.7,2312.4,1397.43,724.62,706.68,1153.38,2030.82,2275.35,1902.34,1533.02,1670.17,1628.14,2134.35,1942.08,1887.7,1184.44,704.89,20220625
41171,안양시 만안구,22,외국인,0.0,8.41,25.26,52.78,81.18,64.26,60.8,44.16,40.53,82.84,40.49,28.73,8.43,0.0,5.16,21.99,45.74,67.66,59.18,27.09,23.64,44.05,76.05,43.93,28.62,10.11,20220625
41171,안양시 만안구,23,내국인,639.26,1027.74,1897.06,2548.14,2146.69,1675.38,1747.25,1570.05,1947.74,1951.97,1894.24,1092.01,594.38,619.72,832.63,1632.07,1853.61,1635.48,1339.52,1395.67,1338.76,1801.8,1481.54,1476.64,978.57,557.22,20220625
41171,안양시 만안구,23,외국인,0.0,8.42,23.56,47.6,66.01,47.4,45.6,45.72,37.23,62.47,43.88,16.87,6.74,0.0,3.44,25.34,33.86,45.69,38.88,27.09,20.34,43.93,54.08,40.55,20.19,8.42,20220625
41173,안양시 동안구,0,내국인,878.1,1726.39,3193.47,2765.56,2348.18,1940.48,1871.77,1929.66,1932.64,1636.9,1483.51,903.07,495.11,782.83,1277.7,1986.99,1994.95,1633.41,1422.68,1619.24,1635.23,1752.62,1309.58,1246.25,674.27,435.38,20220625
41173,안양시 동안구,8,외국인,1.69,0.0,11.82,27.11,96.54,88.2,45.71,72.86,117.13,91.57,55.96,23.64,0.0,0.0,3.37,16.93,47.35,49.1,28.76,30.43,21.99,27.08,38.89,25.31,22.02,1.7,20220702
41173,안양시 동안구,9,내국인,1511.38,1797.54,2355.33,2593.66,2709.04,2504.18,2837.0,2995.73,3516.9,3059.67,2907.16,1922.62,999.68,1315.62,1558.67,1825.17,2135.22,2354.62,2367.51,2625.51,2873.86,3104.81,2725.39,2862.0,1650.01,910.63,20220702
41173,안양시 동안구,9,외국인,0.0,0.0,18.56,49.06,105.02,89.76,55.81,99.86,123.93,96.5,69.39,30.42,1.68,0.0,3.37,28.75,55.84,79.54,42.22,40.59,25.37,32.13,52.41,43.91,40.62,1.7,20220702
41173,안양시 동안구,10,내국인,1906.63,2319.01,2577.09,2892.3,3114.66,2947.31,3284.0,3387.52,3898.29,3414.51,3119.68,2091.91,1067.6,1890.96,2109.97,2272.99,2506.73,3041.15,2833.35,3134.75,3397.36,3593.47,3096.33,3095.75,1914.57,1080.77,20220702
41171,안양시 만안구,13,F,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20250220
41173,안양시 동안구,10,외국인,0.0,0.0,21.91,54.15,84.63,115.15,71.0,105.0,120.5,98.24,60.95,32.09,11.85,0.0,1.68,32.15,62.65,86.31,55.72,50.68,25.43,25.38,69.31,35.49,38.98,5.1,20220702
41173,안양시 동안구,11,내국인,2319.82,2708.86,2798.88,3354.03,3577.97,3302.08,3574.31,3721.15,4355.53,3736.55,3436.96,2184.98,1261.5,2265.59,2447.38,2576.83,2891.89,3364.02,3299.98,3497.5,3906.54,4213.12,3535.66,3416.85,2000.68,1115.06,20220702
41173,안양시 동안구,11,외국인,0.0,0.0,28.73,64.3,96.49,127.01,76.1,128.7,135.72,116.85,91.46,45.69,13.53,0.0,3.39,50.73,59.19,77.87,52.39,65.88,27.12,37.23,69.28,42.23,40.58,11.85,20220702
41173,안양시 동안구,12,내국인,2552.09,3149.28,3240.53,3565.95,3796.49,3383.96,3806.37,3984.32,4497.72,3766.66,3439.27,2226.29,1174.92,2541.13,2943.57,2883.27,3236.4,3582.3,3624.02,3938.25,4068.25,4429.59,3714.39,3642.6,2069.51,1146.86,20220702
41173,안양시 동안구,12,외국인,0.0,0.0,16.9,49.04,96.51,96.5,93.06,103.32,115.28,100.04,66.08,23.71,5.07,0.0,5.09,55.79,82.88,64.34,64.17,65.86,25.35,37.2,50.82,33.81,32.21,3.39,20220702
41173,안양시 동안구,13,내국인,2754.03,3286.64,3424.61,3618.46,3787.37,3443.82,3762.91,3878.47,4267.45,3640.97,3402.4,2138.63,1231.28,2605.46,3162.64,3048.37,3392.48,3638.39,3530.18,4089.78,4144.76,4344.4,3653.7,3582.21,2090.46,1114.42,20220702
41173,안양시 동안구,13,외국인,0.0,0.0,18.56,42.3,91.42,103.26,77.77,93.12,132.28,91.51,77.83,23.67,3.39,0.0,5.09,59.19,94.67,71.04,62.5,76.04,32.13,49.05,47.38,35.52,23.72,1.7,20220702
41173,안양시 동안구,14,내국인,2847.31,3522.5,3597.82,3748.12,3834.96,3422.92,3598.26,3675.79,4286.63,3632.42,3248.2,2044.78,1171.56,3027.57,3390.78,3220.61,3509.21,3804.15,3663.91,4202.44,4161.43,4391.96,3656.1,3493.59,2003.96,1165.36,20220702
41173,안양시 동안구,14,외국인,0.0,0.0,16.93,42.28,115.06,91.42,65.89,86.36,118.81,99.98,77.84,22.01,3.39,0.0,1.7,45.71,86.2,76.09,52.36,69.28,48.92,33.79,52.45,38.92,27.03,3.39,20220702
41173,안양시 동안구,15,내국인,2955.97,3732.69,3704.12,3682.86,3856.74,3287.5,3554.84,3622.96,4244.09,3555.75,3153.81,2014.06,1168.23,2950.59,3541.16,3264.23,3389.96,3684.35,3441.46,3952.46,4108.82,4355.04,3621.26,3274.0,1999.54,1159.57,20220702
41173,안양시 동안구,15,외국인,1.71,0.0,16.91,42.26,84.61,109.87,60.87,57.52,89.95,60.93,62.6,20.34,1.71,1.69,6.73,49.1,74.34,89.57,77.66,67.56,37.08,40.52,64.19,43.96,37.22,5.07,20220702
41173,안양시 동안구,16,내국인,2876.89,3804.31,3861.86,3913.96,3796.43,3295.38,3481.59,3736.75,3993.87,3380.73,3159.15,2000.47,1165.53,2872.72,3520.14,3423.89,3449.95,3685.31,3474.07,3874.38,3890.39,4200.29,3560.67,3355.46,1920.32,1139.64,20220702
41173,안양시 동안구,16,외국인,0.0,0.0,15.22,35.51,69.37,81.04,57.45,43.96,74.7,60.97,50.77,18.61,0.0,3.37,6.75,40.63,76.05,91.24,79.31,54.03,38.8,37.16,65.88,30.49,37.17,5.07,20220702
41173,안양시 동안구,17,내국인,2470.95,3798.64,4048.55,3962.86,3835.07,3340.1,3522.79,3668.18,4135.86,3418.88,3283.95,2085.69,1058.47,2700.12,3625.0,3701.67,3658.33,3815.14,3282.78,3923.39,3835.62,4212.05,3564.32,3336.41,1857.43,1063.73,20220702
41173,안양시 동안구,17,외국인,0.0,0.0,18.56,33.76,60.8,65.88,40.56,32.17,33.95,38.88,32.13,5.08,3.37,3.37,8.45,42.29,75.95,79.45,59.08,55.74,30.4,27.04,69.3,33.89,25.37,5.07,20220702
41173,안양시 동안구,18,내국인,2316.73,3862.22,4420.74,4357.32,4025.71,3464.36,3679.54,3681.96,4140.16,3651.19,3354.17,2095.3,1109.15,2385.84,3444.14,3936.04,3908.25,3760.0,3384.02,3875.23,3733.27,4272.86,3436.0,3231.7,1747.49,969.57,20220702
41173,안양시 동안구,18,외국인,0.0,0.0,18.56,35.46,47.32,55.71,45.59,35.44,40.73,37.16,32.1,11.85,5.07,1.68,5.07,42.31,59.1,81.06,57.44,47.28,26.98,28.71,62.55,28.81,20.29,3.39,20220702
41173,안양시 동안구,19,내국인,2189.77,3615.14,4606.69,4626.54,4247.72,3458.36,3581.81,3805.02,4313.46,3697.61,3369.08,2067.98,1055.48,2046.58,3225.92,4050.71,4075.25,3844.9,3278.01,3891.99,3744.42,4260.32,3300.02,3139.98,1694.83,997.48,20220702
41173,안양시 동안구,19,외국인,0.0,0.0,13.5,42.18,65.99,55.77,42.26,28.72,39.01,27.1,28.7,11.82,5.11,1.68,8.43,40.61,79.36,106.56,59.16,40.51,26.97,28.7,64.16,28.77,23.68,5.07,20220702
41173,안양시 동안구,20,내국인,2062.83,3563.05,4492.48,4648.27,4352.18,3371.14,3674.3,3653.44,4085.02,3416.04,3153.9,1912.44,968.46,1842.12,3119.62,3943.91,4000.48,3697.93,3082.11,3574.3,3589.66,4121.45,2961.69,2831.97,1470.38,921.71,20220702
41173,안양시 동안구,20,외국인,0.0,0.0,13.49,35.47,60.82,44.0,33.8,33.8,40.72,23.73,23.62,8.44,1.68,0.0,5.05,43.98,84.43,93.1,52.42,42.24,30.43,25.33,45.65,28.76,21.98,8.46,20220702
41173,안양시 동안구,21,내국인,1665.13,3352.73,4324.38,4498.51,4108.38,3091.97,3368.42,3243.6,3693.38,3035.81,2737.99,1685.66,915.99,1679.34,2922.84,3789.0,3781.06,3361.73,2828.39,3225.78,3300.81,3496.58,2601.05,2508.8,1240.23,729.17,20220702
41173,안양시 동안구,21,외국인,0.0,0.0,10.13,25.34,48.96,40.58,28.69,30.41,40.7,27.12,21.96,11.85,0.0,0.0,3.36,33.85,59.15,84.57,37.18,30.43,21.97,28.74,38.85,28.81,25.32,3.39,20220702
41173,안양시 동안구,22,내국인,1503.23,2889.64,4151.71,4246.34,3769.24,2926.77,2941.8,2946.15,3196.09,2671.93,2485.51,1476.94,778.64,1365.71,2260.23,3485.53,3432.4,3090.59,2371.71,2791.5,2700.31,3012.3,2230.67,2105.74,1104.76,709.69,20220702
41173,안양시 동안구,22,외국인,0.0,1.68,8.44,37.17,52.34,47.41,28.7,33.78,30.46,33.89,28.72,10.16,0.0,0.0,5.05,30.45,52.41,65.97,30.5,20.27,20.31,25.35,28.73,20.31,21.97,5.07,20220702
41173,안양시 동안구,23,내국인,1135.98,1954.21,3337.76,3408.31,3031.81,2271.25,2293.81,2358.25,2564.64,2228.67,1924.12,1101.36,661.42,904.02,1531.13,2608.69,2658.3,2412.88,1869.94,2118.95,2070.99,2395.94,1825.17,1601.92,888.17,594.11,20220702
41173,안양시 동안구,23,외국인,0.0,3.37,10.14,33.81,42.26,32.16,18.54,18.6,22.02,22.01,25.37,6.77,0.0,0.0,3.37,30.49,38.89,47.29,22.04,16.91,16.9,20.29,32.14,20.32,15.19,3.39,20220702
41171,안양시 만안구,0,내국인,455.07,625.94,1445.54,1917.1,1609.99,1303.86,1182.12,1172.19,1537.91,1388.63,1249.72,770.2,394.41,450.82,555.23,1238.88,1532.14,1190.67,853.85,918.73,991.32,1304.48,1073.79,1039.62,575.9,375.16,20220703
41171,안양시 만안구,0,외국인,0.0,3.37,10.12,27.24,45.62,37.1,40.65,20.24,37.43,49.01,30.36,13.46,1.68,0.0,3.37,23.69,20.27,39.06,35.56,23.78,3.4,25.48,35.49,21.94,16.9,8.42,20220703
41171,안양시 만안구,1,내국인,478.19,730.45,1533.24,1969.18,1782.11,1322.81,1184.67,1202.26,1592.8,1473.68,1346.54,841.25,447.6,479.87,545.32,1313.75,1542.37,1267.71,886.47,918.22,1039.16,1380.31,1164.42,1178.82,705.15,451.73,20220703
41171,안양시 만안구,1,외국인,0.0,1.68,11.81,39.06,52.35,33.77,49.08,28.67,30.6,48.99,30.33,18.53,3.38,0.0,1.68,25.35,27.13,45.99,38.93,30.52,5.09,30.46,38.9,23.6,20.29,11.78,20220703
41171,안양시 만안구,13,F,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20250220
41171,안양시 만안구,2,내국인,514.01,599.69,1258.21,1626.79,1382.18,1081.57,1024.8,977.13,1316.4,1251.28,1225.06,762.02,417.95,402.24,466.71,1065.47,1290.25,1045.32,792.13,788.83,823.57,1165.48,1010.49,1103.17,642.28,422.67,20220703
41171,안양시 만안구,2,외국인,0.0,0.0,13.49,28.92,47.33,27.0,32.13,27.0,28.76,35.51,26.97,11.78,1.69,0.0,1.68,26.98,20.35,42.58,33.86,25.39,6.78,33.93,37.18,20.23,16.91,6.74,20220703
41171,안양시 만안구,3,내국인,455.7,445.24,924.29,1163.74,999.17,790.16,815.77,763.28,1000.93,973.35,981.16,661.98,378.76,371.46,383.52,828.44,991.54,837.82,670.7,625.24,672.57,923.85,860.27,954.21,574.56,405.88,20220703
41171,안양시 만안구,3,외국인,0.0,0.0,8.44,23.86,44.0,18.55,21.94,21.93,25.36,37.19,23.6,15.15,1.69,0.0,0.0,21.92,18.63,32.3,33.85,20.34,3.4,22.11,32.1,15.18,15.23,5.06,20220703
41171,안양시 만안구,4,내국인,427.28,512.55,1043.92,1373.62,1161.6,884.55,915.5,902.07,1168.16,1151.13,1161.93,788.07,412.95,368.97,403.0,908.77,1088.96,970.6,745.58,735.21,744.94,1007.16,987.63,1078.51,647.09,430.44,20220703
41171,안양시 만안구,4,외국인,0.0,0.0,6.74,28.94,50.77,23.64,21.95,21.94,28.72,45.65,30.35,15.19,1.69,0.0,0.0,20.24,23.72,34.07,37.21,22.09,5.09,25.48,35.55,20.28,16.93,6.74,20220703
